t,cbhIdx5,cbhIdx1
2018-08-21,1391.94698676014,1280.71407269577
2018-08-22,1398.58027049731,1296.88798302291
2018-08-23,1397.5963849581,1299.36557270716
2018-08-24,1400.81893203816,1312.94916569928
2018-08-27,1411.34172233796,1326.63503972295
2018-08-28,1413.76364707487,1329.40338317481
2018-08-29,1419.97274518142,1329.09672690491
2018-08-30,1416.51449276944,1316.49895788869
2018-08-31,1407.07912704047,1305.90238582678
2018-09-03,1403.90963117829,1305.238342904
2018-09-04,1387.52917571735,1287.98255020198
2018-09-05,1387.04450065516,1274.97225615102
2018-09-06,1388.20076248837,1269.04905733915
2018-09-07,1388.49161356151,1260.99524138433
2018-09-10,1398.03693110983,1267.51876858141
2018-09-11,1400.7588850955,1263.29926287871
2018-09-12,1407.13068386754,1270.00773972861
2018-09-13,1405.49572263287,1271.97628490773
2018-09-14,1405.16808423469,1275.93888722152
2018-09-17,1411.55177055859,1278.34934702524
2018-09-18,1411.1277148048,1285.10733909889
2018-09-19,1403.26333775834,1282.29872757337
2018-09-20,1418.81598699945,1300.57373272362
2018-09-21,1418.36991239848,1309.79797372424
2018-09-24,1417.20720473842,1308.05590821348
2018-09-25,1421.0627863916,1320.12752370427
2018-09-26,1424.98771592314,1311.91078870086
2018-09-27,1422.46666665777,1303.98649304164
2018-09-28,1410.28241123161,1291.12871278088
2018-10-01,1410.85384017725,1296.96637254225
2018-10-02,1400.08317463487,1292.47073364591
2018-10-03,1406.14595497142,1299.04189743598
2018-10-04,1386.63099377026,1283.10168044482
2018-10-05,1378.71932325299,1269.55589819259
2018-10-08,1364.28662315351,1248.57261156997
2018-10-09,1362.91265050722,1250.4417074512
2018-10-10,1352.22838522321,1240.07140896946
2018-10-11,1331.90876852781,1226.41561074468
2018-10-12,1326.37863705026,1224.21144818094
2018-10-15,1333.35421615329,1234.31354153875
2018-10-16,1362.36809746775,1260.18583836388
2018-10-17,1351.09593402813,1246.02683228862
2018-10-18,1350.23133897445,1239.59498321372
2018-10-19,1354.36840607329,1237.23883631526
2018-10-22,1346.04616561899,1226.61795369428
2018-10-23,1332.50872296016,1181.39287077036
2018-10-24,1327.81428337181,1171.42416902491
2018-10-25,1323.97958242892,1167.08654252058
2018-10-26,1311.37176708666,1151.07409468377
2018-10-29,1324.84260462251,1163.73232881011
2018-10-30,1320.64770479418,1151.31850566807
2018-10-31,1328.02015278315,1169.07704746397
2018-11-01,1337.83101214894,1193.57809203074
2018-11-02,1338.62873386885,1205.71332500615
2018-11-05,1338.61267313202,1200.11678441891
2018-11-06,1339.64912710512,1197.55824267599
2018-11-07,1360.2681693834,1217.86290086961
2018-11-08,1359.67036860432,1206.75876766895
2018-11-09,1354.89633982537,1190.14542780536
2018-11-12,1336.73936511918,1154.60474999263
2018-11-13,1347.27501370903,1154.08630532331
2018-11-14,1342.49107127677,1154.07906941818
2018-11-15,1329.13925991533,1142.65027008277
2018-11-16,1340.47780071449,1144.25752921432
2018-11-19,1342.0959586762,1136.80045521931
2018-11-20,1327.23378560225,1114.1683365861
2018-11-21,1335.32213277694,1132.19795224758
2018-11-22,1326.58384072641,1133.4893952109
2018-11-23,1330.46078245488,1131.73980251795
2018-11-26,1341.75737325109,1151.06598330086
2018-11-27,1336.75823364684,1142.15381282421
2018-11-28,1334.83000799249,1140.85858122389
2018-11-29,1353.30402616196,1154.77622210692
2018-11-30,1346.44887930779,1141.26950038171
2018-12-03,1350.9300195166,1166.18249176041
2018-12-04,1348.46038382686,1155.17462799391
2018-12-05,1337.6757762935,1143.41058706144
2018-12-06,1320.18547104575,1113.65487606307
2018-12-07,1326.6767662412,1119.72695136811
2018-12-10,1306.30719982257,1088.15828042459
2018-12-11,1315.74401576116,1105.67761049235
2018-12-12,1338.10848323004,1129.26090295931
2018-12-13,1334.80467844877,1124.84410432708
2018-12-14,1324.55894468969,1113.42908865211
2018-12-17,1320.49210170564,1098.64518673647
2018-12-18,1312.0022270187,1094.89590046166
2018-12-19,1323.99199521798,1100.73041761362
2018-12-20,1304.85161719998,1086.82458076825
2018-12-21,1302.85088639142,1083.98229614912
2018-12-24,1299.6936493845,1081.28126033304
2018-12-25,1299.6936493845,1081.28126033304
2018-12-26,1297.56186823839,1078.30210941147
2018-12-27,1275.59708391882,1053.89686509087
2018-12-28,1298.64967309043,1077.49139697022
2018-12-31,1302.5725633925,1082.8382579308
2019-01-01,1302.5725633925,1082.8382579308
2019-01-02,1295.72971091152,1074.6682256724
2019-01-03,1290.73381358735,1067.44763853522
2019-01-04,1313.33207778901,1102.11117475363
2019-01-07,1318.5127550568,1110.51777016367
2019-01-08,1328.50375457008,1120.07115977883
2019-01-09,1333.0370972596,1136.08899040877
2019-01-10,1339.53816286998,1151.31755517931
2019-01-11,1342.41843640525,1146.97436608023
2019-01-14,1333.97566781834,1134.9632354089
2019-01-15,1338.33173047654,1131.8572498882
2019-01-16,1338.92277645597,1131.96803859427
2019-01-17,1342.92225383635,1132.53592247061
2019-01-18,1357.10127348843,1151.86151700866
2019-01-21,1353.57118506126,1145.42959316357
2019-01-22,1355.02454341841,1142.24568112914
2019-01-23,1360.91310851961,1142.78969370088
2019-01-24,1356.1776766981,1141.51941968969
2019-01-25,1357.42165788822,1162.54673722067
2019-01-28,1353.37071361683,1155.94135030461
2019-01-29,1361.30053412856,1161.38996980022
2019-01-30,1360.97117073623,1167.97855530239
2019-01-31,1376.72779475553,1165.57979135789
2019-02-01,1378.2754238885,1167.25621929117
2019-02-04,1380.23731509278,1169.23005443182
2019-02-05,1392.07367686412,1178.85094558953
2019-02-06,1385.45273247058,1176.57605504106
2019-02-07,1377.8439174381,1156.54828942377
2019-02-08,1368.75347269011,1145.60286367134
2019-02-11,1368.66641297683,1153.5553579532
2019-02-12,1370.11668636986,1165.05123637326
2019-02-13,1373.08990454194,1176.75365890979
2019-02-14,1367.46548641787,1178.06073955234
2019-02-15,1378.78843975388,1189.25277965953
2019-02-18,1384.47014774591,1204.96431600151
2019-02-19,1389.3524073463,1206.87570836847
2019-02-20,1396.03963208895,1215.30067670964
2019-02-21,1400.6402767188,1210.77854076326
2019-02-22,1400.7915980627,1214.69324591374
2019-02-25,1399.87864343183,1216.38729067286
2019-02-26,1404.87492914999,1226.91412152217
2019-02-27,1401.43301567236,1224.47837075546
2019-02-28,1403.12165852622,1224.33443666429
2019-03-01,1404.11683918521,1228.82342956787
2019-03-04,1400.02374823058,1231.67035451784
2019-03-05,1405.01269508071,1227.64107860103
2019-03-06,1408.07592520099,1230.53214977151
2019-03-07,1408.94564567545,1213.91743631313
2019-03-08,1399.24615095452,1200.09842118071
2019-03-11,1406.80660297788,1207.42449148111
2019-03-12,1415.57127845125,1212.38078289351
2019-03-13,1425.24595147428,1229.3190371491
2019-03-14,1436.15985152239,1236.80062464525
2019-03-15,1448.77327574596,1246.8062260832
2019-03-18,1452.40177011341,1249.20476816634
2019-03-19,1457.43014155299,1258.25016102637
2019-03-20,1452.45500021249,1248.04888246771
2019-03-21,1457.64201783857,1253.77152304802
2019-03-22,1448.2564851794,1229.97900075197
2019-03-25,1445.19733929058,1219.79518619929
2019-03-26,1451.13991559984,1224.14981462998
2019-03-27,1451.54663634211,1218.59289191359
2019-03-28,1449.38831460989,1215.18608747516
2019-03-29,1451.15867301694,1220.71225377627
2019-04-01,1457.00810752017,1242.03910975895
2019-04-02,1452.79751490719,1240.60963093584
2019-04-03,1467.26115987734,1263.69696810281
2019-04-04,1459.09449167779,1262.20321688031
2019-04-05,1458.68260946328,1262.87161568195
2019-04-08,1462.32563816993,1262.9962639249
2019-04-09,1459.60804429738,1256.35611993871
2019-04-10,1458.001421745,1261.45197917117
2019-04-11,1457.76108043958,1275.7782464332
2019-04-12,1455.06392927061,1291.68724085479
2019-04-15,1458.07391470579,1296.86809590407
2019-04-16,1456.28938824827,1305.44030811666
2019-04-17,1448.66453440229,1318.29130630462
2019-04-18,1440.77710624908,1315.98471254085
2019-04-19,1440.77710624908,1315.98471254085
2019-04-22,1439.81257694626,1315.77027103275
2019-04-23,1436.20079600621,1309.20196463111
2019-04-24,1442.76034123095,1299.46084386288
2019-04-25,1441.06991690968,1289.11601721573
2019-04-26,1447.73484459984,1295.2004735458
2019-04-29,1448.40439432113,1293.1067056937
2019-04-30,1458.13713604671,1293.99599216711
2019-05-01,1463.10649407111,1299.72262128131
2019-05-02,1451.90513736443,1277.48836164462
2019-05-03,1460.37242033836,1285.07903861314
2019-05-06,1459.7289402387,1269.46913976058
2019-05-07,1454.98017245741,1244.9832840242
2019-05-08,1452.92441386614,1249.65899014126
2019-05-09,1446.12338558305,1232.60298777956
2019-05-10,1456.7275371473,1238.36591110032
2019-05-13,1448.52930664625,1213.35752075306
2019-05-14,1452.54908487496,1220.94273888196
2019-05-15,1460.80731049648,1223.26667547166
2019-05-16,1472.93574993334,1237.79219819521
2019-05-17,1466.78370945112,1230.52828509233
2019-05-20,1462.96148948597,1212.36670182419
2019-05-21,1470.33090493887,1227.46187861276
2019-05-22,1469.97105255233,1218.68872115819
2019-05-23,1461.11929601689,1188.18842350932
2019-05-24,1487.25479032849,1192.74551197449
2019-05-27,1490.59695578483,1193.9909635262
2019-05-28,1487.99510676307,1193.31688390922
2019-05-29,1468.70281719121,1174.79509165595
2019-05-30,1467.95417788776,1178.76012380079
2019-05-31,1465.44820042204,1175.79580466423
2019-06-03,1479.93338409761,1178.77671340573
2019-06-04,1486.12545676925,1196.83682298829
2019-06-05,1502.28380643749,1202.53146877047
2019-06-06,1506.47683249583,1198.77068831882
2019-06-07,1522.32085790109,1212.67620665322
2019-06-10,1519.44353194346,1213.91722003031
2019-06-11,1527.43348426743,1227.4431898538
2019-06-12,1534.55865088105,1222.34281960042
2019-06-13,1539.37931412316,1218.19540852748
2019-06-14,1529.2611371003,1209.72887621499
2019-06-17,1528.30863144007,1207.61872016556
2019-06-18,1546.1715144743,1220.73597402559
2019-06-19,1540.71795194121,1217.42127239065
2019-06-20,1561.32034153977,1235.75609851671
2019-06-21,1560.72668876694,1234.94970515167
2019-06-24,1569.44793516288,1240.19872859169
2019-06-25,1568.05342912751,1234.22492515525
2019-06-26,1553.76744447939,1233.88209010161
2019-06-27,1549.27250726936,1248.11508569891
2019-06-28,1559.36843955272,1261.10743942105
2019-07-01,1557.64514170557,1266.61522997477
2019-07-02,1563.30528610416,1263.26108392883
2019-07-03,1572.96263243852,1269.83252183762
2019-07-04,1568.08647197757,1265.54897432424
2019-07-05,1542.00936264885,1257.64657120918
2019-07-08,1545.04927280402,1253.81097436264
2019-07-09,1544.04114761658,1238.91775781673
2019-07-10,1546.48843367405,1244.54343860332
2019-07-11,1543.25585711135,1242.59195653615
2019-07-12,1537.02689818724,1244.49117641844
2019-07-15,1543.36405568328,1251.93099111362
2019-07-16,1536.98402017879,1249.77951157958
2019-07-17,1542.58047864806,1239.43274748365
2019-07-18,1546.03470975215,1230.86014641017
2019-07-19,1551.71724506206,1244.93194232897
2019-07-22,1550.81813151546,1251.47250891749
2019-07-23,1545.99157135933,1262.72801177279
2019-07-24,1538.67851806155,1279.32267175989
2019-07-25,1533.97964300965,1255.99825369382
2019-07-26,1531.99415075076,1259.58707049394
2019-07-29,1535.46414832436,1252.12058333012
2019-07-30,1521.94626097659,1233.62648696471
2019-07-31,1528.79529738773,1237.10185973282
2019-08-01,1525.18789005162,1240.7043265471
2019-08-02,1508.39905747717,1203.33974539128
2019-08-05,1496.04494811797,1178.39294565931
2019-08-06,1490.45528606539,1179.99136813943
2019-08-07,1489.94546538079,1187.98369988803
2019-08-08,1515.56101279371,1207.3237144763
2019-08-09,1503.48871465933,1191.39772746285
2019-08-12,1506.61070736584,1183.96168513478
2019-08-13,1505.32157497492,1187.14032099252
2019-08-14,1491.48626973976,1160.37776738241
2019-08-15,1487.14847808211,1147.5944131736
2019-08-16,1500.2437527853,1165.96693378066
2019-08-19,1511.34328018028,1183.71443845131
2019-08-20,1500.42113842536,1174.55893823764
2019-08-21,1509.1772209234,1194.16970804282
2019-08-22,1502.7288861204,1195.67712428302
2019-08-23,1499.88457788812,1186.3696336348
2019-08-26,1496.12204252678,1186.11930788684
2019-08-27,1502.83017016996,1193.53825729676
2019-08-28,1500.15700487621,1186.28773830835
2019-08-29,1509.55638773626,1189.94417335496
2019-08-30,1518.64656680168,1192.50395380958
2019-09-02,1516.52682507818,1187.49454466843
2019-09-03,1518.18736169478,1180.13570404197
2019-09-04,1535.58997483474,1205.1316684358
2019-09-05,1538.64267659658,1226.20829191206
2019-09-06,1543.88364934573,1234.79634478841
2019-09-09,1523.40976116423,1241.47553169697
2019-09-10,1506.98531363707,1255.59232376356
2019-09-11,1518.31091359559,1261.18009769247
2019-09-12,1527.25832304336,1262.28430505532
2019-09-13,1526.15867685401,1282.40729135225
2019-09-16,1507.39797531831,1271.10281342523
2019-09-17,1522.54562742253,1269.72968689561
2019-09-18,1526.44023656882,1264.22066235854
2019-09-19,1532.67229637092,1266.27514225034
2019-09-20,1536.55786849307,1257.91446548602
2019-09-23,1531.39899694359,1238.49516777301
